"ProductId";"ProductLanguageId";"ProductVariantId";"ProductNumber";"ProductName";"ProductShortDescription";"ProductLongDescription";"ProductPrice";"ProductWeight";"ProductVolume";"ProductActive";"ProductCreated";"ProductUpdated";"ProductCost";"brand";"Format";"Type";"EAN";"Document";"Material";"EcoFriendly";"Color";"SupplierItemNumber";"length";"width";"height";"Groups"
"PROD49";"LANG2";"";"10043";"Bell Triton Sport Helmet";"<p>Big heads usually constitute bigger brains. And if there&rsquo;s any heads out there we need to protect, it most certainly is those!</p>";"<ul>
      <li>Fusion In-Mold Microshell with a larger design offers protection and durability for whatever the road or trail dishes out</li>
      <li>17 vents bring cool air in through the front, allowing it to pass over your head and then flushes warm air out of the rear ports &ndash; so YOU stay cool and your HEAD stays cool</li>
      <li>Snap-In visor protects your eyes from the sun, rain and any other debris that might fly your way</li>
      <li>ErgoDial fit system provides easy, one-handed adjustment and the Cam-Lock levers deliver a perfect fit</li>
</ul>
";"34,99";"0";"0";"True";"12-01-2009 12:29:05:000";"28-09-2017 11:58:32:827";"0";"Bell";"Nordic styl";"EPS material";"";"";"Plastic";"False";"#2196F3";"";NULL;NULL;NULL;"""GROUP21"""
"PROD50";"LANG1";"";"10044";"Giro Pneumo Road Helmet";"<p>This see-through helmet is shaved, sculpted and tuned to find the perfect balance of light weight and strength.</p>";"<ul>	<li>Wind Tunnel ventilation and 19 enormous vents with internal channels create more venting than the typical helmet</li>	<li>In-Mold technology with internal Roll Cage reinforcement adds durability and impact resistance</li>	<li>P.O.V. adjustable and removable visor protects your eyes from the rain and sun</li>	<li>Roc Loc 4 retention system ensures a perfect fit</li></ul>";"114,99";"1";"2";"True";"12-01-2009 12:44:50:000";"25-09-2017 23:03:29:467";"0";"Giro";"";"EPS material";"";"";"Plastic";"False";"#E91E63";"";NULL;NULL;NULL;"""GROUP112"",""GROUP21"""
"PROD50";"LANG2";"";"10044";"Giro Pneumo Road Helmet";"This see-through helmet is shaved, sculpted and tuned to find the perfect balance of light weight and strength.";"<ul>
      <li>Wind Tunnel ventilation and 19 enormous vents with internal channels create more venting than the typical helmet</li>
      <li>In-Mold technology with internal Roll Cage reinforcement adds durability and impact resistance</li>
      <li>P.O.V. adjustable and removable visor protects your eyes from the rain and sun</li>
      <li>Roc Loc 4 retention system ensures a perfect fit</li>
</ul>";"114,99";"0";"0";"True";"12-01-2009 12:44:50:000";"31-10-2017 11:36:30:827";"0";"Giro";"";"EPS material";"";"";"Plastic";"False";"#E91E63";"";"";"";"";"""GROUP21"""
"PROD51";"LANG1";"";"10045";"Profect Armor Old School BMX Helmet";"<p>This old school lid protects your head when you pull new school moves.</p>";"<ul>	<li>High-density, impact-resistant ABS outer shell, shock-absorbing poly-foam inner liner</li>	<li>Full head coverage, adjustable straps with a quick-release buckle, ventilated</li>	<li>CPSC certified</li></ul>";"14,99";"1";"2";"True";"12-01-2009 12:46:01:000";"25-09-2017 23:03:29:493";"0";"Profect";"";"EPS material";"";"";"Metal";"False";"#F44336";"";NULL;NULL;NULL;"""GROUP114"",""GROUP21"""
"PROD51";"LANG2";"";"10045";"Profect Armor Old School BMX Helmet";"This old school lid protects your head when you pull new school moves.";"<ul>
      <li>High-density, impact-resistant ABS outer shell, shock-absorbing poly-foam inner liner</li>
      <li>Full head coverage, adjustable straps with a quick-release buckle, ventilated</li>
      <li>CPSC certified</li>
</ul>";"14,99";"0";"0";"True";"12-01-2009 12:46:01:000";"25-09-2017 23:03:29:520";"0";"Profect";"";"EPS material";"";"";"Metal";"False";"#F44336";"";NULL;NULL;NULL;"""GROUP21"""
"PROD52";"LANG1";"";"10046";"Prologue Photochromatic Multi-Lens ";"<p>Break-away from the pack in these stylish sunglasses built for comfort, performance and easy viewing.</p>";"<ul>	<li>Durable Grilamid TR-90 frame provides full coverage and tough protection for any condition</li>	<li>ShiftTech Photochromatic lenses automatically respond to light conditions by adjusting the tint level to match your surroundings</li>	<li>TPE shrouds on stem tips and nose pads ensure a no-slip grip</li>	<li>Microfiber pouch keeps your glasses clean and protected</li>	<li>100% UVA/UVB protection</li>	<li>Black, Silver and White frames each come with two interchangeable lenses in Orange and Grey</li></ul>";"39,99";"0";"0";"True";"12-01-2009 14:12:37:000";"20-09-2017 08:54:42:777";"0";"Prologue";"";"";"";"";"Plastic";"False";"#000000";"";NULL;NULL;NULL;"""GROUP114"",""GROUP22"""
"PROD52";"LANG2";"";"10046";"Prologue Photochromatic Multi-Lens ";"<p>Break-away from the pack in these stylish sunglasses built for comfort, performance and easy viewing.</p>
";"<p>Durable Grilamid TR-90 frame provides full coverage and tough protection for any condition</p>

<p>ShiftTech Photochromatic lenses automatically respond to light conditions by adjusting the tint level to match your surroundings</p>

<p>TPE shrouds on stem tips and nose pads ensure a no-slip grip</p>

<p>Microfiber pouch keeps your glasses clean and protected</p>

<p>100% UVA/UVB protection</p>

<p>Black, Silver and White frames each come with two interchangeable lenses in Orange and Grey</p>
";"39,99";"0";"0";"True";"12-01-2009 14:12:37:000";"30-03-2017 09:02:41:000";"0";"Prologue";"";"";"";NULL;"Plastic";"False";"#000000";"";NULL;NULL;NULL;"""GROUP22"""
"PROD53";"LANG1";"";"10047";"Performance Vector Multi-Lens ";"<p>Treat yourself to technical, high-performance glasses without having to budget three months ahead.</p>";"<ul>	<li>Lightweight and durable full coverage frame</li>	<li>Polycarbonate lenses eliminate prismatic distortion and allow full peripheral viewing</li>	<li>Siltec rubber earpieces give you a secure fit</li>	<li>100% UVA/UVB protection</li>	<li>Blue, Silver and Smoke frames each come with three interchangeable lenses in Grey, Amber and Clear</li></ul>";"29,99";"0";"0";"True";"12-01-2009 14:14:19:000";"20-09-2017 08:54:13:837";"0";"Performance";"";"";"";"";"Plastic";"False";"#2196F3";"";NULL;NULL;NULL;"""GROUP114"",""GROUP22"""
"PROD53";"LANG2";"";"10047";"Performance Vector Multi-Lens ";"<p>Treat yourself to technical, high-performance glasses without having to budget three months ahead.</p>
";"<ul>
      <li>Lightweight and durable full coverage frame</li>
      <li>Polycarbonate lenses eliminate prismatic distortion and allow full peripheral viewing</li>
      <li>Siltec rubber earpieces give you a secure fit</li>
      <li>100% UVA/UVB protection</li>
      <li>Blue, Silver and Smoke frames each come with three interchangeable lenses in Grey, Amber and Clear</li>
</ul>
";"29,99";"0";"0";"True";"12-01-2009 14:14:19:000";"11-07-2017 09:50:36:000";"0";"Performance";"";"";"";NULL;"Plastic";"False";"#2196F3";"";NULL;NULL;NULL;"""GROUP22"""
"PROD55";"LANG1";"";"23342";"Ryttercykel";"olasdhfasdfljasdfjlhasdjlfhasdj&uml;'<br />
oasdfhoasdfoasdfoasdfhlasdk<br />
&aelig;oasidhflsadhfsadhfj";"olasdhfasdfljasdfjlhasdjlfhasdj&uml;'<br />
oasdfhoasdfoasdfoasdfhlasdk<br />
&aelig;oasidhflsadhfsadhfj<br />
<br />
olasdhfasdfljasdfjlhasdjlfhasdj&uml;'<br />
oasdfhoasdfoasdfoasdfhlasdk<br />
&aelig;oasidhflsadhfsadhfjolasdhfasdfljasdfjlhasdjlfhasdj&uml;'<br />
oasdfhoasdfoasdfoasdfhlasdk<br />
&aelig;oasidhflsadhfsadhfj<br />
<br />
olasdhfasdfljasdfjlhasdjlfhasdj&uml;'<br />
oasdfhoasdfoasdfoasdfhlasdk<br />
&aelig;oasidhflsadhfsadhfjolasdhfasdfljasdfjlhasdjlfhasdj&uml;'<br />
oasdfhoasdfoasdfoasdfhlasdk<br />
&aelig;oasidhflsadhfsadhfj";"12000";"0";"0";"True";"13-01-2009 16:32:39:000";"13-01-2009 16:34:05:000";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"False";NULL;NULL;NULL;NULL;NULL;NULL
"PROD55";"LANG2";"";"23342";"Ryttercykel";"olasdhfasdfljasdfjlhasdjlfhasdj&uml;'<br />
oasdfhoasdfoasdfoasdfhlasdk<br />
&aelig;oasidhflsadhfsadhfj";"olasdhfasdfljasdfjlhasdjlfhasdj&uml;'<br />
oasdfhoasdfoasdfoasdfhlasdk<br />
&aelig;oasidhflsadhfsadhfj<br />
<br />
olasdhfasdfljasdfjlhasdjlfhasdj&uml;'<br />
oasdfhoasdfoasdfoasdfhlasdk<br />
&aelig;oasidhflsadhfsadhfjolasdhfasdfljasdfjlhasdjlfhasdj&uml;'<br />
oasdfhoasdfoasdfoasdfhlasdk<br />
&aelig;oasidhflsadhfsadhfj<br />
<br />
olasdhfasdfljasdfjlhasdjlfhasdj&uml;'<br />
oasdfhoasdfoasdfoasdfhlasdk<br />
&aelig;oasidhflsadhfsadhfjolasdhfasdfljasdfjlhasdjlfhasdj&uml;'<br />
oasdfhoasdfoasdfoasdfhlasdk<br />
&aelig;oasidhflsadhfsadhfj";"12000";"0";"0";"True";"13-01-2009 16:32:39:000";"13-01-2009 16:34:05:000";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"False";NULL;NULL;NULL;NULL;NULL;NULL
"PROD56";"LANG1";"";"10048";"Profile-Design E-Pack";"<p>Get easy access to your high-energy fuel with this top tube mounted nutrition holder.</p>";"<ul>	<li>Made with durable nylon and a mesh cover, this unique storage unit attaches sits on the top tube behind the stem and attaches with four Velcro straps</li>	<li>Open up the adjustable mesh top, throw in a couple bars or gels for that long ride and seal it shut with a single Velcro strip</li></ul>";"13,99";"0";"0";"True";"15-01-2009 09:04:58:000";"31-07-2017 14:42:00:770";"0";"Profile-Design";"";"";"";NULL;"Nylon";"False";"#000000";"";NULL;NULL;NULL;"""GROUP114"",""GROUP24"""
"PROD56";"LANG2";"";"10048";"Profile-Design E-Pack";"Get easy access to your high-energy fuel with this top tube mounted nutrition holder.";"<ul>
      <li>Made with durable nylon and a mesh cover, this unique storage unit attaches sits on the top tube behind the stem and attaches with four Velcro straps</li>
      <li>Open up the adjustable mesh top, throw in a couple bars or gels for that long ride and seal it shut with a single Velcro strip</li>
</ul>";"13,99";"0";"0";"True";"15-01-2009 09:04:58:000";"15-01-2009 09:04:58:000";"0";"Profile-Design";"";"";"";NULL;"Nylon";"False";"#000000";"";NULL;NULL;NULL;"""GROUP24"""
"PROD57";"LANG1";"";"10049";"TransIt Small Speed Wedge";"<p>Built to carry just the essentials.</p>";"<ul>	<li>Slim design stows completely under the saddle</li>	<li>Rear reflective strip enhances visibility</li></ul>";"9,99";"0";"0";"True";"15-01-2009 09:17:14:000";"31-07-2017 14:42:11:670";"0";"TransIt";"";"Slim";"";NULL;"Nylon";"False";"#F44336";"";NULL;NULL;NULL;"""GROUP113"",""GROUP24"""
"PROD57";"LANG2";"";"10049";"TransIt Small Speed Wedge";"Built to carry just the essentials.";"<ul>
      <li>Slim design stows completely under the saddle</li>
      <li>Rear reflective strip enhances visibility</li>
</ul>";"9,99";"0";"0";"True";"15-01-2009 09:17:14:000";"17-07-2017 11:14:51:000";"0";"TransIt";"";"Slim";"";NULL;"Nylon";"False";"#F44336";"";NULL;NULL;NULL;"""GROUP24"""
"PROD58";"LANG1";"";"10050";"Cannondale Small Seat Wedge";"<p>Cycling today means gear that combines clean looks, aerodynamics and functionality. And Cannondale&rsquo;s Seedpod seat wedges are no exception!</p>";"<ul>	<li>Molded E.V.A. foam construction is waterproof, easy to clean and streamlined to keep your gear protected without compromising speed</li>	<li>Internal strap attachment secures to your bike&rsquo;s saddle and seatpost while giving you quick access to the stuff you need</li>	<li>Reflective trim enhances visibility</li>	<li>Rear attachment loop holds a taillight</li>	<li>Perfect for stashing nutrition, a patch kit and essential tools</li></ul>";"9,99";"0";"0";"True";"15-01-2009 09:25:52:000";"15-01-2018 11:00:27:770";"0";"Cannondale";"Nordic styl";"Waterproof";"";"";"Leather";"False";"#000000";"";"";"";"";"""GROUP114"",""GROUP24"""
"PROD58";"LANG2";"";"10050";"Cannondale Small Seat Wedge";"Cycling today means gear that combines clean looks, aerodynamics and functionality. And Cannondale&rsquo;s Seedpod seat wedges are no exception!";"<ul>      <li>Molded E.V.A. foam construction is waterproof, easy to clean and streamlined to keep your gear protected without compromising speed</li>      <li>Internal strap attachment secures to your bike&rsquo;s saddle and seatpost while giving you quick access to the stuff you need</li>      <li>Reflective trim enhances visibility</li>      <li>Rear attachment loop holds a taillight</li>      <li>Perfect for stashing nutrition, a patch kit and essential tools</li></ul>";"9,99";"0";"0";"True";"15-01-2009 09:25:52:000";"15-01-2018 11:00:27:823";"0";"Cannondale";"Nordic styl";"Waterproof";"";"";"Leather";"False";"#000000";"";"";"";"";"""GROUP24"""
"PROD59";"LANG1";"";"10051";"TransIt Wire Mesh Basket";"<p>Maybe it&rsquo;s the morning newspaper, your favorite pastry and a thermos of warm coffee that you like to keep within arms reach. Or perhaps you just need a place to stash a bag of groceries or a safe area to collect items for transport. Whatever your intent, we&rsquo;ve got a tough basket that&rsquo;ll carry all your items in easy style.</p>";"<ul>	<li>Sturdy, steel mesh construction is built to withstand normal wear n&rsquo; tear and will give you years of durable service</li>	<li>Quickly attaches and detaches from the quick release bracket</li>	<li>Use the integrated handles to carry the basket to your next location</li>	<li>Quick release bracket is compatible with most standard handlebars</li></ul>";"19,99";"0";"0";"True";"15-01-2009 09:32:09:000";"09-08-2017 10:45:38:287";"0";"TransIt";"";"";"";NULL;"Aluminium";"False";"#000000";"";NULL;NULL;NULL;"""GROUP113"",""GROUP24"""
"PROD59";"LANG2";"";"10051";"TransIt Wire Mesh Basket";"Maybe it&rsquo;s the morning newspaper, your favorite pastry and a thermos of warm coffee that you like to keep within arms reach. Or perhaps you just need a place to stash a bag of groceries or a safe area to collect items for transport. Whatever your intent, we&rsquo;ve got a tough basket that&rsquo;ll carry all your items in easy style.";"<ul>
      <li>Sturdy, steel mesh construction is built to withstand normal wear n&rsquo; tear and will give you years of durable service</li>
      <li>Quickly attaches and detaches from the quick release bracket</li>
      <li>Use the integrated handles to carry the basket to your next location</li>
      <li>Quick release bracket is compatible with most standard handlebars</li>
</ul>";"19,99";"0";"0";"True";"15-01-2009 09:32:09:000";"15-01-2009 09:32:09:000";"0";"TransIt";"";"";"";NULL;"Aluminium";"False";"#000000";"";NULL;NULL;NULL;"""GROUP24"""
"PROD6";"LANG2";"";"10001";"2008 Mongoose Tyax Comp Disc Mountain Bike - U.S. Exclusive";"";"<ul>
      <li>Aluminum hardtail frame is lightweight and delivers solid performance on the trail</li>
      <li>100mm of plush front suspension adds control and comfort in variable terrain</li>
      <li>Shimano 24-speed drivetrain with 11/32T cassette gives you plenty of gearing options to choose from</li>
      <li>EZ Fire trigger shifters for quick and effortless shifts</li>
      <li>Aluminum handlebar, stem and adjustable seatpost supply core-level strength, style and performance</li>
      <li>Kenda Komodo tires use a non-directional tread design to shed mud without compromising speed</li>
      <li>ProMax mechanical disc brakes provide low maintenance, all-weather stopping power</li>
</ul>";"399";"0";"0";"True";"09-01-2009 10:29:58:000";"09-01-2009 10:29:58:000";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"False";NULL;NULL;NULL;NULL;NULL;NULL
"PROD60";"LANG1";"";"10052";"TransIt Grocery Bag Pannier";"<p>Give your CAR a rest; turn your BIKE into the &ldquo;grocery getter!&rdquo;</p>";"<ul>	<li>Fits securely on any rack that can carry a pannier</li>	<li>Holds a standard paper grocery bag full of goodies and it folds up when not in use</li>	<li>Includes a shoulder strap so you can take it into the store with you</li>	<li>Reflective stripe adds safety</li></ul>";"29,99";"0";"0";"True";"15-01-2009 09:34:50:000";"09-08-2017 10:45:46:450";"0";"TransIt";"";"";"";NULL;"Aluminium";"False";"#000000";"";NULL;NULL;NULL;"""GROUP113"",""GROUP24"""
"PROD60";"LANG2";"";"10052";"TransIt Grocery Bag Pannier";"Give your CAR a rest; turn your BIKE into the &ldquo;grocery getter!&rdquo;";"<ul>
      <li>Fits securely on any rack that can carry a pannier</li>
      <li>Holds a standard paper grocery bag full of goodies and it folds up when not in use</li>
      <li>Includes a shoulder strap so you can take it into the store with you</li>
      <li>Reflective stripe adds safety</li>
</ul>";"29,99";"0";"0";"True";"15-01-2009 09:34:50:000";"15-01-2009 09:34:50:000";"0";"TransIt";"";"";"";NULL;"Aluminium";"False";"#000000";"";NULL;NULL;NULL;"""GROUP24"""
"PROD61";"LANG1";"";"10053";"TransIt Cargo Net";"<p>Carry just about anything on top of your rear rack!</p>";"<ul>	<li>Stretch webbing, fits any rear rack</li>	<li>Red (RED), Black (BLK)</li>	<li>(Rack not included)</li></ul>";"5,99";"0";"0";"True";"15-01-2009 09:38:00:000";"31-07-2017 14:43:02:903";"0";"TransIt";"";"";"";NULL;"Rubber";"False";"#F44336";"";NULL;NULL;NULL;"""GROUP113"",""GROUP24"""
"PROD61";"LANG2";"";"10053";"TransIt Cargo Net";"Carry just about anything on top of your rear rack!";"<ul>
      <li>Stretch webbing, fits any rear rack</li>
      <li>Red (RED), Black (BLK)</li>
      <li>(Rack not included)</li>
</ul>";"5,99";"0";"0";"True";"15-01-2009 09:38:00:000";"15-01-2009 09:38:00:000";"0";"TransIt";"";"";"";NULL;"Rubber";"False";"#F44336";"";NULL;NULL;NULL;"""GROUP24"""
"PROD62";"LANG1";"";"10054";"NiteRider Classic Halogen Headlight";"<p>Leave your competition fumbling in the dark and blaze ahead with this intense light</p>";"<ul>	<li>Dual beam halogen bulbs with your choice of 10, 15 or 25 watt output provides up to two hours of shadow-cutting, illumination</li>	<li>Universal handlebar mount with remote switch makes power adjustment a cinch</li>	<li>6V NiMh battery with nine hour overnight charger stows easily in your pocket or mounts onto your frame</li></ul>";"149,99";"1";"2";"True";"15-01-2009 09:42:01:000";"15-01-2018 11:00:27:660";"0";"NiteRider";"";"";"";"";"";"False";"";"";"";"";"";"""GROUP114"",""GROUP25"""
"PROD62";"LANG2";"";"10054";"NiteRider Classic Halogen Headlight";"Leave your competition fumbling in the dark and blaze ahead with this intense light";"<ul>
      <li>Dual beam halogen bulbs with your choice of 10, 15 or 25 watt output provides up to two hours of shadow-cutting, illumination</li>
      <li>Universal handlebar mount with remote switch makes power adjustment a cinch</li>
      <li>6V NiMh battery with nine hour overnight charger stows easily in your pocket or mounts onto your frame</li>
</ul>";"149,99";"0";"0";"True";"15-01-2009 09:42:01:000";"15-01-2018 11:00:27:737";"0";"NiteRider";"";"";"";"";"";"False";"";"";"";"";"";"""GROUP25"""
"PROD63";"LANG1";"";"10055";"Cat Eye Compact Safety Taillight";"<p>Whether you&rsquo;re a commuter looking for extra visibility or just don&rsquo;t like getting caught unprepared, this lightweight and compact light is just what you need.</p>";"<ul>	<li>Two low-profile chip LEDs are powered by two CR-2032 batteries to supply you with just the right amount of light</li>	<li>Versatile mounting strap means this light will mount nearly anywhere you need extra visibility</li>	<li>Flashing or steady modes</li></ul>";"12,99";"0,5";"1";"True";"15-01-2009 09:44:47:000";"28-09-2017 11:58:33:703";"0";"Cat";"Nordic styl";"";"";"";"";"False";"";"";NULL;NULL;NULL;"""GROUP114"",""GROUP25"""
"PROD63";"LANG2";"";"10055";"Cat Eye Compact Safety Taillight";"Whether you&rsquo;re a commuter looking for extra visibility or just don&rsquo;t like getting caught unprepared, this lightweight and compact light is just what you need.";"<ul>      <li>Two low-profile chip LEDs are powered by two CR-2032 batteries to supply you with just the right amount of light</li>      <li>Versatile mounting strap means this light will mount nearly anywhere you need extra visibility</li>      <li>Flashing or steady modes</li></ul>";"12,99";"0";"0";"True";"15-01-2009 09:44:47:000";"28-09-2017 11:58:33:750";"0";"Cat";"Nordic styl";"";"";"";"";"False";"";"";NULL;NULL;NULL;"""GROUP25"""
"PROD64";"LANG1";"";"10056";"Ascent Jet Set Head/Taillight Combo";"<p>See and be seen with highly visible front (white) and rear (red) LED lights!</p>";"<ul>	<li>Each light houses five super-bright LEDs to provide you with added safety on the road</li>	<li>Front: steady and flashing modes with 30 hour runtime/90 hour flashing, thumbscrew mount for quick installation and removal, uses three AAA batteries</li>	<li>Rear: four light modes (flash, chase, random and steady), up to 80 hour runtime, quick release seatpost mount, uses two AAA batteries</li></ul>";"190";"0,4";"1";"True";"15-01-2009 09:47:42:000";"05-12-2017 14:26:39:817";"0";"Ascent";"Nordic styl";"";"";"";"";"False";"";"";"";"";"";"""GROUP114"",""GROUP25"""
"PROD64";"LANG2";"";"10056";"Ascent Jet Set Head/Taillight Combo";"<p>See and be seen with highly visible front (white) and rear (red) LED lights!</p>";"<p>Each light houses five super-bright LEDs to provide you with added safety on the road<br />Front: steady and flashing modes with 30 hour runtime/90 hour flashing, thumbscrew mount for quick installation and removal, uses three AAA batteries<br />Rear: four light modes (flash, chase, random and steady), up to 80 hour runtime, quick release seatpost mount, uses two AAA batteries</p>";"190";"0";"0";"True";"15-01-2009 09:47:42:000";"28-09-2017 11:58:32:397";"0";"Ascent";"Nordic styl";"";"";"";"";"False";"";"";NULL;NULL;NULL;"""GROUP25"""
"PROD65";"LANG1";"";"10057";"Lightweights See Red Reflectors";"<p>Perfect for rear-facing applications on bikes and trailers, so motorists can see you from behind!</p>";"<ul>	<li>Hi-Vis red applications can also be used on skateboarder&rsquo;s helmets, elbow pads, and gear; kid&rsquo;s helmets, bikes and buggies</li>	<li>For use on hard, clean surfaces</li>	<li>Not recommended for clothing</li>	<li>Includes seven bright red reflectors</li></ul>";"4";"0,5";"1";"True";"15-01-2009 09:50:59:000";"20-09-2017 08:59:52:700";"0";"Lightweights";"";"";"";"";"";"False";"";"";NULL;NULL;NULL;"""GROUP114"",""GROUP25"""
"PROD65";"LANG2";"";"10057";"Lightweights See Red Reflectors";"<p>Perfect for rear-facing applications on bikes and trailers, so motorists can see you from behind!</p>
";"<ul>
      <li>Hi-Vis red applications can also be used on skateboarder’s helmets, elbow pads, and gear; kid’s helmets, bikes and buggies</li>
      <li>For use on hard, clean surfaces</li>
      <li>Not recommended for clothing</li>
      <li>Includes seven bright red reflectors</li>
</ul>
";"4";"0";"0";"True";"15-01-2009 09:50:59:000";"02-10-2014 10:40:38:000";"0";"Lightweights";"";"";"";NULL;"";"False";"";"";NULL;NULL;NULL;"""GROUP25"""
"PROD66";"LANG1";"";"10058";"Tifosi Stelvio Fototec Eyewear";"<p>If you&rsquo;re climbing the magnificent Passo Dello Stelvio in the Eastern Alps or attempting that challenging accent just around the corner, then these lightweight specs are just what you need to stay clear and focused.</p>";"<ul>	<li>Durable Grilamid TR-90 frame with a polycarbonate, decentered lens eliminates prismatic distortion and increases optical clarity</li>	<li>Fototec technology adjusts the tint level to match your surroundings</li>	<li>Glare Guard reflective coating reduces eye fatigue</li>	<li>Side vents ramp up air circulation to eliminate fogging</li>	<li>Hydrophilic rubber temples and adjustable nose piece provide a no-slip grip</li>	<li>100% UVA/UVB protection</li>	<li>Fits medium to large faces</li>	<li>Accommodates prescription adapter</li>	<li>Case with microfiber cleaning bag included</li>	<li>Gunmetal frame comes with a High Speed Red Fototec lens (35-12% light transmission)</li></ul>";"59,99";"0";"0";"True";"15-01-2009 09:58:36:000";"20-09-2017 08:54:55:897";"0";"Tifosi";"";"";"";"";"Plastic";"False";"#F44336";"";NULL;NULL;NULL;"""GROUP114"",""GROUP22"""
"PROD66";"LANG2";"";"10058";"Tifosi Stelvio Fototec Eyewear";"<p>If you&rsquo;re climbing the magnificent Passo Dello Stelvio in the Eastern Alps or attempting that challenging accent just around the corner, then these lightweight specs are just what you need to stay clear and focused.</p>
";"<p>Durable Grilamid TR-90 frame with a polycarbonate, decentered lens eliminates prismatic distortion and increases optical clarity<br />
Fototec technology adjusts the tint level to match your surroundings<br />
Glare Guard reflective coating reduces eye fatigue<br />
Side vents ramp up air circulation to eliminate fogging<br />
Hydrophilic rubber temples and adjustable nose piece provide a no-slip grip<br />
100% UVA/UVB protection<br />
Fits medium to large faces<br />
Accommodates prescription adapter<br />
Case with microfiber cleaning bag included<br />
Gunmetal frame comes with a High Speed Red Fototec lens (35-12% light transmission)</p>
";"59,99";"0";"0";"True";"15-01-2009 09:58:36:000";"11-07-2017 09:50:44:000";"0";"Tifosi";"";"";"";NULL;"Plastic";"False";"#F44336";"";NULL;NULL;NULL;"""GROUP22"""
"PROD67";"LANG1";"";"10059";"Terry Velocity Short Sleeve Jersey";"<p>Terry&rsquo;s best wicking, most ventilated jersey with high visibility color blocking!</p>";"<ul>	<li>Polyester construction transfers moisture away from your body</li>	<li>Semi-fitted design loosely follows your every curve</li>	<li>Mesh inserts along the side and a 12&rdquo; front zipper keep you cool and well ventilated</li>	<li>Amy and Mynx applications achieve a 30+ UPF rating for protection during the day</li>	<li>Reflective trim enhances visibility at night</li>	<li>Two rear pockets hold all the essentials</li></ul>";"74,99";"0";"0";"True";"15-01-2009 10:08:21:000";"06-02-2018 14:52:12:463";"0";"";"";"";"";"";"";"False";"";"";"";"";"";"""GROUP29"",""GROUP98"""
"PROD67";"LANG2";"";"10059";"Terry Velocity Short Sleeve Jersey (DK)";"Terry’s best wicking, most ventilated jersey with high visibility color blocking!";"<ul>   <li>Polyester construction transfers moisture away from your body</li>  <li>Semi-fitted design loosely follows your every curve</li>      <li>Mesh inserts along the side and a 12&rdquo; front zipper keep you cool and well ventilated</li>   <li>Amy and Mynx applications achieve a 30+ UPF rating for protection during the day</li> <li>Reflective trim enhances visibility at night</li> <li>Two rear pockets hold all the essentials</li></ul>";"74,99";"0";"0";"True";"15-01-2009 10:08:21:000";"02-02-2018 09:45:47:150";"0";"";"";"";"";"";"";"False";"";"";"";"";"";"""GROUP29"""
"PROD68";"LANG1";"";"10060";"Cannondale Featherweight Jersey";"<p>The lovely graphics on this exceptionally lightweight jersey paint a picture of sophisticated style that is sure to get noticed.</p>";"<ul>	<li>Micro C fabric with 3-way stretch wicks moisture away from your skin while you enjoy the ride</li>	<li>10&rdquo; zipper puts cooling ventilation within reach</li>	<li>Contoured cut with a raglan sleeve design follows your curves for a flattering fit</li>	<li>Reflective details enhance visibility at night</li>	<li>Three back pockets carry all the essentials</li></ul>";"49,99";"0";"0";"True";"15-01-2009 10:11:07:000";"29-01-2018 12:50:49:140";"0";"Cannondale";"Nordic styl";"";"";"";"";"False";"";"";"";"";"";"""GROUP102"",""GROUP29"""
"PROD68";"LANG2";"";"10060";"Cannondale Featherweight Jersey";"The lovely graphics on this exceptionally lightweight jersey paint a picture of sophisticated style that is sure to get noticed.";"<ul>
      <li>Micro C fabric with 3-way stretch wicks moisture away from your skin while you enjoy the ride</li>
      <li>10&rdquo; zipper puts cooling ventilation within reach</li>
      <li>Contoured cut with a raglan sleeve design follows your curves for a flattering fit</li>
      <li>Reflective details enhance visibility at night</li>
      <li>Three back pockets carry all the essentials</li>
</ul>";"49,99";"0";"0";"True";"15-01-2009 10:11:07:000";"29-01-2018 12:50:49:263";"0";"Cannondale";"Nordic styl";"";"";"";"";"False";"";"";"";"";"";"""GROUP29"""
"PROD69";"LANG1";"";"10061";"Cannondale L.E. Foul Weather Tight";"<p>Looking out your window on a cold winter morning usually produces a mental list of excuses as to why it would be better to stay in bed. So when we stumbled upon Cannondale&rsquo;s Foul Weather tight, were surprised and delighted to find that it gave us many more reasons to head outside!</p>";"<ul>	<li>Thermal HydroGrid fabric with 4-way stretch provides full water and windproof protection and unsurpassed breathability and flexibility; especially where your joints need the most mobility</li>	<li>Strategic seam construction follows your muscular-skeletal pattern for unparalleled fit, range of motion and comfort</li>	<li>Reflective accents offer 360&deg; of visibility</li>	<li>Knee gussets further enhance flexibility</li>	<li>10&rdquo; leg zippers make it easy to get in and out of these tights</li>	<li>Drawstring waist gives you a custom fit</li>	<li>Internal stash pocket at hip will hold your cash, credit cards or keys</li></ul>";"99,99";"0";"0";"True";"15-01-2009 10:14:30:000";"28-09-2017 11:58:33:220";"0";"";"Nordic styl";"";"";"";"";"False";"";"";NULL;NULL;NULL;"""GROUP102"",""GROUP29"""
